  wn	             sow(s)	          rcvr_x(m)	          rcvr_y(m)	          rcvr_z(m)	       rcvr_vx(m/s)	       rcvr_vy(m/s)	       rcvr_vz(m/s)	     rcvr_ax(m/s^2)	     rcvr_ay(m/s^2)	     rcvr_az(m/s^2)	     jerk_ax(m/s^3)	     jerk_ay(m/s^3)	     jerk_az(m/s^3)	         longitude(rad)	          latitude(rad)	        altitude(m)	         pitch(deg)	          roll(deg)	           yaw(deg)	        distacne(m)	     elevation(deg)	       azimuth(deg)	
 756	         487950.000	-2178216.5118327113	 4382007.1876943875	 4077085.4562926656	      -2.4021787658	      -1.2369721332	       0.0556253083	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210674169640	       0.69794044661285	      49.8298072414	       0.1315078735	       0.0000000000	      88.5789031982	      13.5058866230	       0.1348953247	      88.5708236694	
 756	         487950.100	-2178216.7531310269	 4382007.0634408109	 4077085.4618802150	      -2.4261885431	      -1.2493356976	       0.0561813228	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210679715401	       0.69794044767549	      49.8304420281	       0.1315078735	       0.0000000000	      88.5789108276	      13.7773549437	       0.1348800659	      88.5708389282	
 756	         487950.200	-2178216.9968303218	 4382006.9379509995	 4077085.4675233620	      -2.4501983204	      -1.2616992620	       0.0567372648	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210685316344	       0.69794044874870	      49.8310832251	       0.1315155029	       0.0000000000	      88.5789108276	      14.0515244426	       0.1348724365	      88.5708694458	
 756	         487950.300	-2178217.2429305939	 4382006.8112245956	 4077085.4732221067	      -2.4742080977	      -1.2740627539	       0.0572932068	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210690972470	       0.69794044983251	      49.8317305846	       0.1315155029	       0.0000000000	      88.5789108276	      14.3283951179	       0.1348724365	      88.5708923340	
 756	         487950.400	-2178217.4914318449	 4382006.6832619570	 4077085.4789764481	      -2.4982178750	      -1.2864263909	       0.0578492213	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210696683777	       0.69794045092687	      49.8323843563	       0.1315155029	       0.0000000000	      88.5789108276	      14.6079669710	       0.1348648071	      88.5709075928	
 756	         487950.500	-2178217.7423340743	 4382006.5540630827	 4077085.4847863880	      -2.5222276161	      -1.2987898828	       0.0584051633	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210702450264	       0.69794045203180	      49.8330445392	       0.1315155029	       0.0000000000	      88.5789108276	      14.8902400021	       0.1348571777	      88.5709381104	
 756	         487950.600	-2178217.9956372813	 4382006.4236276168	 4077085.4906519251	      -2.5462374659	      -1.3111533747	       0.0589611779	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210708271935	       0.69794045314732	      49.8337108856	       0.1315155029	       0.0000000000	      88.5789108276	      15.1752142095	       0.1348495483	      88.5709609985	
 756	         487950.700	-2178218.2513414673	 4382006.2919559162	 4077085.4965730598	      -2.5702472432	      -1.3235169391	       0.0595171199	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210714148787	       0.69794045427340	      49.8343836470	       0.1315155029	       0.0000000000	      88.5789108276	      15.4628895947	       0.1348419189	      88.5709762573	
 756	         487950.800	-2178218.5094466312	 4382006.1590479808	 4077085.5025497917	      -2.5942570205	      -1.3358805760	       0.0600731344	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210720080820	       0.69794045541004	      49.8350628177	       0.1315231323	       0.0000000000	      88.5789184570	      15.7532661571	       0.1348342896	      88.5709991455	
 756	         487950.900	-2178218.7699527731	 4382006.0249034530	 4077085.5085821208	      -2.6182668340	      -1.3482440679	       0.0606291489	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210726068036	       0.69794045655727	      49.8357481556	       0.1315231323	       0.0000000000	      88.5789184570	      16.0463438965	       0.1348342896	      88.5710220337	
 756	         487951.000	-2178219.0328598940	 4382005.8895226903	 4077085.5146700484	      -2.6422765388	      -1.3606076324	       0.0611850184	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210732110434	       0.69794045771507	      49.8364399057	       0.1315307617	       0.0000000000	      88.5789184570	      16.3421228138	       0.1348342896	      88.5710372925	
 756	         487951.100	-2178219.2981679919	 4382005.7529055737	 4077085.5208135732	      -2.6662863886	      -1.3729711243	       0.0617409604	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210738208012	       0.69794045888344	      49.8371379906	       0.1315307617	       0.0000000000	      88.5789260864	      16.6406029074	       0.1348266602	      88.5710601807	
 756	         487951.200	-2178219.5658770693	 4382005.6150521031	 4077085.5270126946	      -2.6902961296	      -1.3853346887	       0.0622970475	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210744360773	       0.69794046006238	      49.8378424030	       0.1315307617	       0.0000000000	      88.5789260864	      16.9417841798	       0.1348190308	      88.5710830688	
 756	         487951.300	-2178219.8359871246	 4382005.4759622775	 4077085.5332674147	      -2.7143059069	      -1.3976981806	       0.0628529895	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210750568715	       0.69794046125189	      49.8385531483	       0.1315383911	       0.0000000000	      88.5789260864	      17.2456666288	       0.1348190308	      88.5710983276	
 756	         487951.400	-2178220.1084981584	 4382005.3356360989	 4077085.5395777319	      -2.7383157205	      -1.4100616725	       0.0634089315	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210756831839	       0.69794046245197	      49.8392702276	       0.1315383911	       0.0000000000	      88.5789337158	      17.5522502554	       0.1348114014	      88.5711212158	
 756	         487951.500	-2178220.3834101702	 4382005.1940735662	 4077085.5459436462	      -2.7623254615	      -1.4224253095	       0.0639649460	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210763150145	       0.69794046366262	      49.8399936371	       0.1315460205	       0.0000000000	      88.5789337158	      17.8615350590	       0.1348114014	      88.5711364746	
 756	         487951.600	-2178220.6607231600	 4382005.0512746796	 4077085.5523651587	      -2.7863353113	      -1.4347887288	       0.0645208880	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210769523633	       0.69794046488385	      49.8407233823	       0.1315460205	       0.0000000000	      88.5789337158	      18.1735210397	       0.1348037720	      88.5711517334	
 756	         487951.700	-2178220.9404371283	 4382004.9072394390	 4077085.5588422683	      -2.8103450524	      -1.4471523658	       0.0650768300	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210775952302	       0.69794046611564	      49.8414594615	       0.1315460205	       0.0000000000	      88.5789413452	      18.4882081983	       0.1347961426	      88.5711746216	
 756	         487951.800	-2178221.2225520751	 4382004.7619678443	 4077085.5653749756	      -2.8343548659	      -1.4595159302	       0.0656327720	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210782436153	       0.69794046735801	      49.8422018737	       0.1315536499	       0.0000000000	      88.5789413452	      18.8055965341	       0.1347961426	      88.5711898804	
 756	         487951.900	-2178221.5070680003	 4382004.6154598957	 4077085.5719632800	      -2.8583646070	      -1.4718794221	       0.0661887865	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210788975185	       0.69794046861095	      49.8429506188	       0.1315536499	       0.0000000000	      88.5789413452	      19.1256860469	       0.1347885132	      88.5712127686	
 756	         487952.000	-2178221.7939849030	 4382004.4677155931	 4077085.5786071820	      -2.8823744568	      -1.4842429865	       0.0667448011	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210795569400	       0.69794046987446	      49.8437057007	       0.1315612793	       0.0000000000	      88.5789489746	      19.4484767368	       0.1347885132	      88.5712280273	
 756	         487952.100	-2178222.0833027842	 4382004.3187350556	 4077085.5853066812	      -2.9063841978	      -1.4966064784	       0.0673008156	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210802218794	       0.69794047114853	      49.8444671975	       0.1315612793	       0.0000000000	      88.5789489746	      19.7739686041	       0.1347808838	      88.5712432861	
 756	         487952.200	-2178222.3750216444	 4382004.1685179258	 4077085.5920617785	      -2.9303939751	      -1.5089701154	       0.0678568301	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210808923373	       0.69794047243319	      49.8452348672	       0.1315689087	       0.0000000000	      88.5789489746	      20.1021616495	       0.1347808838	      88.5712661743	
 756	         487952.300	-2178222.6691414821	 4382004.0170645611	 4077085.5988724735	      -2.9544037524	      -1.5213336798	       0.0684127721	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210815683133	       0.69794047372842	      49.8460089564	       0.1315689087	       0.0000000000	      88.5789566040	      20.4330558715	       0.1347732544	      88.5712814331	
 756	         487952.400	-2178222.9656622987	 4382003.8643748416	 4077085.6057387656	      -2.9784134934	      -1.5336970992	       0.0689687141	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210822498074	       0.69794047503421	      49.8467893787	       0.1315689087	       0.0000000000	      88.5789566040	      20.7666512718	       0.1347732544	      88.5712966919	
 756	         487952.500	-2178223.2645840929	 4382003.7104487689	 4077085.6126606553	      -3.0024233432	      -1.5460606636	       0.0695246561	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210829368197	       0.69794047635057	      49.8475761423	       0.1315765381	       0.0000000000	      88.5789642334	      21.1029478484	       0.1347732544	      88.5713119507	
 756	         487952.600	-2178223.5659068651	 4382003.5552863423	 4077085.6196381426	      -3.0264331568	      -1.5584241555	       0.0700806707	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210836293502	       0.69794047767751	      49.8483692398	       0.1315765381	       0.0000000000	      88.5789642334	      21.4419456021	       0.1347732544	      88.5713348389	
 756	         487952.700	-2178223.8696306166	 4382003.3988875616	 4077085.6266712272	      -3.0504429341	      -1.5707877925	       0.0706366127	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210843273988	       0.69794047901502	      49.8491686750	       0.1315765381	       0.0000000000	      88.5789642334	      21.7836445341	       0.1347732544	      88.5713500977	
 756	         487952.800	-2178224.1757553462	 4382003.2412524270	 4077085.6337599098	      -3.0744526751	      -1.5831512844	       0.0711925547	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210850309656	       0.69794048036309	      49.8499744497	       0.1315765381	       0.0000000000	      88.5789718628	      22.1280446432	       0.1347656250	      88.5713577271	
 756	         487952.900	-2178224.4842810538	 4382003.0823809383	 4077085.6409041891	      -3.0984624162	      -1.5955029570	       0.0717486417	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210857400506	       0.69794048172174	      49.8507865630	       0.1315841675	       0.0000000000	      88.5789718628	      22.4751459293	       0.1347656250	      88.5713806152	
 756	         487953.000	-2178224.7952077389	 4382002.9222730957	 4077085.6481040665	      -3.1224722660	      -1.6078784132	       0.0723045837	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210864546538	       0.69794048309096	      49.8516050158	       0.1315841675	       0.0000000000	      88.5789718628	      22.8249483926	       0.1347656250	      88.5713958740	
 756	         487953.100	-2178225.1085354039	 4382002.7609290173	 4077085.6553595411	      -3.1464819707	      -1.6202419051	       0.0728605257	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210871747750	       0.69794048447074	      49.8524298863	       0.1315917969	       0.0000000000	      88.5789794922	      23.1774520342	       0.1347579956	      88.5714111328	
 756	         487953.200	-2178225.4242640459	 4382002.5983483484	 4077085.6626706137	      -3.1704917843	      -1.6326055421	       0.0734164677	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210879004146	       0.69794048586111	      49.8532609362	       0.1315917969	       0.0000000000	      88.5789794922	      23.5326568517	       0.1347579956	      88.5714187622	
 756	         487953.300	-2178225.7423936669	 4382002.4345314438	 4077085.6700372831	      -3.1945015616	      -1.6449689614	       0.0739724823	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210886315723	       0.69794048726204	      49.8540984094	       0.1315994263	       0.0000000000	      88.5789794922	      23.8905628479	       0.1347579956	      88.5714416504	
 756	         487953.400	-2178226.0629242654	 4382002.2694781851	 4077085.6774595506	      -3.2185114114	      -1.6573325984	       0.0745284243	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210893682481	       0.69794048867354	      49.8549422212	       0.1315994263	       0.0000000000	      88.5789794922	      24.2511700199	       0.1347503662	      88.5714569092	
 756	         487953.500	-2178226.3858558428	 4382002.1031885725	 4077085.6849374152	      -3.2425211162	      -1.6696960903	       0.0750844388	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210901104421	       0.69794049009561	      49.8557923753	       0.1315994263	       0.0000000000	      88.5789794922	      24.6144783703	       0.1347503662	      88.5714721680	
 756	         487953.600	-2178226.7111883983	 4382001.9356626058	 4077085.6924708774	      -3.2665309297	      -1.6820596547	       0.0756403808	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210908581543	       0.69794049152825	      49.8566488707	       0.1316070557	       0.0000000000	      88.5789871216	      24.9804878978	       0.1347503662	      88.5714797974	
 756	         487953.700	-2178227.0389219318	 4382001.7669002851	 4077085.7000599368	      -3.2905407433	      -1.6944231466	       0.0761963953	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210916113847	       0.69794049297146	      49.8575117076	       0.1316070557	       0.0000000000	      88.5789871216	      25.3491986023	       0.1347503662	      88.5714950562	
 756	         487953.800	-2178227.3690564441	 4382001.5969016105	 4077085.7077045944	      -3.3145504843	      -1.7067867836	       0.0767523373	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210923701332	       0.69794049442525	      49.8583808895	       0.1316146851	       0.0000000000	      88.5789947510	      25.7206104848	       0.1347503662	      88.5715103149	
 756	         487953.900	-2178227.7015919341	 4382001.4256665818	 4077085.7154048495	      -3.3385602616	      -1.7191502755	       0.0773083519	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210931344000	       0.69794049588960	      49.8592564110	       0.1316146851	       0.0000000000	      88.5789947510	      26.0947235439	       0.1347427368	      88.5715255737	
 756	         487954.000	-2178228.0365284029	 4382001.2531951992	 4077085.7231607018	      -3.3625700389	      -1.7315138399	       0.0778642939	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210939041848	       0.69794049736452	      49.8601382794	       0.1316223145	       0.0000000000	      88.5789947510	      26.4715377810	       0.1347427368	      88.5715408325	
 756	         487954.100	-2178228.3738658493	 4382001.0794874625	 4077085.7309721508	      -3.3865798525	      -1.7438773318	       0.0784203084	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210946794879	       0.69794049885001	      49.8610264910	       0.1316223145	       0.0000000000	      88.5790023804	      26.8510531947	       0.1347427368	      88.5715484619	
 756	         487954.200	-2178228.7136042747	 4382000.9045434911	 4077085.7388391988	      -3.4105895935	      -1.7562408962	       0.0789762504	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210954603090	       0.69794050034606	      49.8619211288	       0.1316299438	       0.0000000000	      88.5790023804	      27.2332697864	       0.1347427368	      88.5715637207	
 756	         487954.300	-2178229.0557436780	 4382000.7283629272	 4077085.7467618431	      -3.4345994071	      -1.7686043881	       0.0795322649	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210962466485	       0.69794050185270	      49.8628219469	       0.1316299438	       0.0000000000	      88.5790100098	      27.6181875551	       0.1347427368	      88.5715789795	
 756	         487954.400	-2178229.4002840593	 4382000.5509462478	 4077085.7547400859	      -3.4586091844	      -1.7809680251	       0.0800882069	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210970385060	       0.69794050336989	      49.8637292748	       0.1316375732	       0.0000000000	      88.5790100098	      28.0058065010	       0.1347351074	      88.5715942383	
 756	         487954.500	-2178229.7472254196	 4382000.3722929759	 4077085.7627739259	      -3.4826189616	      -1.7933314445	       0.0806441489	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210978358819	       0.69794050489767	      49.8646427868	       0.1316375732	       0.0000000000	      88.5790176392	      28.3961266247	       0.1347351074	      88.5716094971	
 756	         487954.600	-2178230.0965677570	 4382000.1924034692	 4077085.7708633626	      -3.5066288115	      -1.8056831171	       0.0812001635	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210986387758	       0.69794050643601	      49.8655627249	       0.1316452026	       0.0000000000	      88.5790176392	      28.7891479251	       0.1347351074	      88.5716171265	
 756	         487954.700	-2178230.4483110737	 4382000.0112776086	 4077085.7790083978	      -3.5306385525	      -1.8180585008	       0.0817561780	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03210994471879	       0.69794050798492	      49.8664890109	       0.1316452026	       0.0000000000	      88.5790176392	      29.1848704035	       0.1347351074	      88.5716323853	
 756	         487954.800	-2178230.8024553685	 4381999.8289153939	 4077085.7872090302	      -3.5546483298	      -1.8304102459	       0.0823121200	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211002611181	       0.69794050954440	      49.8674216447	       0.1316452026	       0.0000000000	      88.5790252686	      29.5832940589	       0.1347351074	      88.5716476440	
 756	         487954.900	-2178231.1590006412	 4381999.6453169445	 4077085.7954652598	      -3.5786581433	      -1.8427856296	       0.0828680620	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211010805665	       0.69794051111444	      49.8683607075	       0.1316528320	       0.0000000000	      88.5790252686	      29.9844188910	       0.1347351074	      88.5716629028	
 756	         487955.000	-2178231.5179468929	 4381999.4604819026	 4077085.8037770875	      -3.6026678844	      -1.8551491940	       0.0834240040	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211019055332	       0.69794051269507	      49.8693059562	       0.1316528320	       0.0000000000	      88.5790328979	      30.3882449015	       0.1347351074	      88.5716781616	
 756	         487955.100	-2178231.8792941221	 4381999.2744107442	 4077085.8121445123	      -3.6266776979	      -1.8675126860	       0.0839800185	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211027360179	       0.69794051428625	      49.8702577176	       0.1316604614	       0.0000000000	      88.5790328979	      30.7947720886	       0.1347351074	      88.5716857910	
 756	         487955.200	-2178232.2430423303	 4381999.0871029953	 4077085.8205675348	      -3.6506874390	      -1.8798763229	       0.0845359606	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211035720210	       0.69794051588802	      49.8712156639	       0.1316604614	       0.0000000000	      88.5790405273	      31.2040004536	       0.1347351074	      88.5717010498	
 756	         487955.300	-2178232.6091915159	 4381998.8985590106	 4077085.8290461544	      -3.6746972525	      -1.8922398148	       0.0850919751	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211044135421	       0.69794051750034	      49.8721800447	       0.1316680908	       0.0000000000	      88.5790405273	      31.6159299953	       0.1347351074	      88.5717163086	
 756	         487955.400	-2178232.9777416806	 4381998.7087786719	 4077085.8375803716	      -3.6987069936	      -1.9046033067	       0.0856479896	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211052605814	       0.69794051912324	      49.8731507724	       0.1316680908	       0.0000000000	      88.5790405273	      32.0305607154	       0.1347351074	      88.5717239380	
 756	         487955.500	-2178233.3486928232	 4381998.5177619793	 4077085.8461701870	      -3.7227167709	      -1.9169668711	       0.0862038591	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211061131389	       0.69794052075670	      49.8741278546	       0.1316757202	       0.0000000000	      88.5790405273	      32.4478926117	       0.1347351074	      88.5717391968	
 756	         487955.600	-2178233.7220449438	 4381998.3255089326	 4077085.8548155995	      -3.7467265844	      -1.9293304356	       0.0867598736	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211069712145	       0.69794052240073	      49.8751112856	       0.1316757202	       0.0000000000	      88.5790481567	      32.8679256859	       0.1347351074	      88.5717468262	
 756	         487955.700	-2178234.0977980429	 4381998.1320195319	 4077085.8635166087	      -3.7707363617	      -1.9416939275	       0.0873158881	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211078348084	       0.69794052405533	      49.8761010701	       0.1316833496	       0.0000000000	      88.5790481567	      33.2906599368	       0.1347351074	      88.5717620850	
 756	         487955.800	-2178234.4759521205	 4381997.9372937772	 4077085.8722732170	      -3.7947461390	      -1.9540575644	       0.0878718301	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211087039204	       0.69794052572051	      49.8770972090	       0.1316833496	       0.0000000000	      88.5790481567	      33.7160953656	       0.1347351074	      88.5717697144	
 756	         487955.900	-2178234.8565071756	 4381997.7413316686	 4077085.8810854219	      -3.8187559525	      -1.9664209838	       0.0884277722	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211095785506	       0.69794052739625	      49.8780996986	       0.1316909790	       0.0000000000	      88.5790557861	      34.1442319711	       0.1347351074	      88.5717849731	
 756	         487956.000	-2178235.2394632101	 4381997.5441332059	 4077085.8899532235	      -3.8427656936	      -1.9787727289	       0.0889838592	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211104586989	       0.69794052908255	      49.8791085426	       0.1316986084	       0.0000000000	      88.5790557861	      34.5750697549	       0.1347351074	      88.5718002319	
 756	         487956.100	-2178235.6248202221	 4381997.3456983892	 4077085.8988766242	      -3.8667754709	      -1.9911481126	       0.0895397287	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211113443654	       0.69794053077943	      49.8801237410	       0.1316986084	       0.0000000000	      88.5790634155	      35.0086087154	       0.1347351074	      88.5718078613	
 756	         487956.200	-2178236.0125782127	 4381997.1460273378	 4077085.9078556215	      -3.8907852482	      -2.0035116045	       0.0900957432	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211122355500	       0.69794053248686	      49.8811453767	       0.1317062378	       0.0000000000	      88.5790634155	      35.4448488534	       0.1347351074	      88.5718154907	
 756	         487956.300	-2178236.4027371812	 4381996.9451196939	 4077085.9168902165	      -3.9147950980	      -2.0158751690	       0.0906516852	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211131322530	       0.69794053420489	      49.8821732057	       0.1317062378	       0.0000000000	      88.5790710449	      35.8837901685	       0.1347351074	      88.5718307495	
 756	         487956.400	-2178236.7952971281	 4381996.7429759344	 4077085.9259804091	      -3.9388048390	      -2.0282386609	       0.0912076272	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211140344739	       0.69794053593346	      49.8832075531	       0.1317062378	       0.0000000000	      88.5790710449	      36.3254326610	       0.1347351074	      88.5718460083	
 756	         487956.500	-2178237.1902580536	 4381996.5395955825	 4077085.9351261985	      -3.9628146163	      -2.0406022253	       0.0917637143	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211149422133	       0.69794053767262	      49.8842480918	       0.1317062378	       0.0000000000	      88.5790786743	      36.7697763315	       0.1347351074	      88.5718536377	
 756	         487956.600	-2178237.5876199570	 4381996.3349791151	 4077085.9443275863	      -3.9868243936	      -2.0529657172	       0.0923196563	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211158554705	       0.69794053942233	      49.8852951536	       0.1317138672	       0.0000000000	      88.5790786743	      37.2168211783	       0.1347351074	      88.5718688965	
 756	         487956.700	-2178237.9873828390	 4381996.1291260552	 4077085.9535845709	      -4.0108341709	      -2.0653292816	       0.0928756708	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211167742462	       0.69794054118263	      49.8863484068	       0.1317214966	       0.0000000000	      88.5790863037	      37.6665672034	       0.1347351074	      88.5718765259	
 756	         487956.800	-2178238.3895466989	 4381995.9220368797	 4077085.9628971536	      -4.0348439845	      -2.0776929186	       0.0934316853	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211176985399	       0.69794054295347	      49.8874081839	       0.1317214966	       0.0000000000	      88.5790863037	      38.1190144043	       0.1347427368	      88.5718841553	
 756	         487956.900	-2178238.7941115373	 4381995.7137111127	 4077085.9722653334	      -4.0588537618	      -2.0900564105	       0.0939876273	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211186283519	       0.69794054473490	      49.8884741571	       0.1317291260	       0.0000000000	      88.5790939331	      38.5741627836	       0.1347427368	      88.5718994141	
 756	         487957.000	-2178239.2010773537	 4381995.5041491101	 4077085.9816891118	      -4.0828635390	      -2.1024200474	       0.0945434968	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211195636820	       0.69794054652689	      49.8895465713	       0.1317291260	       0.0000000000	      88.5790939331	      39.0320123400	       0.1347427368	      88.5719146729	
 756	         487957.100	-2178239.6104441485	 4381995.2933507534	 4077085.9911684864	      -4.1068733889	      -2.1147834668	       0.0950995113	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211205045302	       0.69794054832945	      49.8906253446	       0.1317367554	       0.0000000000	      88.5791015625	      39.4925630738	       0.1347427368	      88.5719223022	
 756	         487957.200	-2178240.0222119219	 4381995.0813160427	 4077086.0007034591	      -4.1308830936	      -2.1271471037	       0.0956555259	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       0.0000000000	       2.03211214508967	       0.69794055014258	      49.8917104788	       0.1317443848	       0.0000000000	      88.5791015625	      39.9558149852	       0.1347427368	      88.5719375610	
